               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.065158,            0.091995,            0.013862,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048454,           0.0048454,            0.055145
                  83,            0.066023,            0.084174,             0.01389,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049008,           0.0049008,            0.054601
                  84,            0.061779,             0.07978,            0.015671,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049561,           0.0049561,            0.054056
                  85,            0.064101,            0.098248,            0.013683,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050113,           0.0050113,            0.053511
                  86,            0.062536,            0.089598,            0.014224,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050664,           0.0050664,            0.052966
                  87,            0.062851,            0.095967,            0.014522,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051214,           0.0051214,            0.052421
                  88,            0.063162,            0.089309,              0.0153,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051763,           0.0051763,            0.051876
                  89,            0.063162,             0.10317,            0.014034,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005231,            0.005231,            0.051331
                  90,            0.063491,            0.089794,            0.014018,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052857,           0.0052857,            0.050786
                  91,            0.063563,             0.10269,            0.013566,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053402,           0.0053402,             0.05024
                  92,            0.063514,            0.091386,            0.014057,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053946,           0.0053946,            0.049695
                  93,            0.061954,            0.085228,            0.013127,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054489,           0.0054489,            0.049149
                  94,            0.061548,            0.089251,            0.012849,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005503,            0.005503,            0.048603
                  95,              0.0627,            0.089385,            0.013141,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055571,           0.0055571,            0.048057
                  96,            0.062108,            0.094377,            0.013183,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005611,            0.005611,            0.047511
                  97,            0.062397,            0.092659,            0.013336,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056648,           0.0056648,            0.046965
                  98,            0.063087,            0.085124,            0.013914,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057184,           0.0057184,            0.046418
                  99,            0.060983,            0.081796,            0.014007,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005772,            0.005772,            0.045872
                 100,            0.063354,            0.083748,             0.01304,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058254,           0.0058254,            0.045325
                 101,            0.062912,            0.085007,            0.012942,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058787,           0.0058787,            0.044779
                 102,            0.061577,            0.082889,            0.012973,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059318,           0.0059318,            0.044232
                 103,            0.061861,            0.084533,            0.013653,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059848,           0.0059848,            0.043685
                 104,            0.062625,            0.097051,            0.012482,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060377,           0.0060377,            0.043138
                 105,            0.060733,            0.083351,            0.013538,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060904,           0.0060904,             0.04259
                 106,            0.060605,            0.084126,             0.01458,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061431,           0.0061431,            0.042043
                 107,            0.058871,            0.079565,            0.014048,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061955,           0.0061955,            0.041496
                 108,             0.05929,            0.083518,            0.013899,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062479,           0.0062479,            0.040948
                 109,            0.063376,            0.080294,            0.012378,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063001,           0.0063001,              0.0404
                 110,            0.059137,            0.079918,            0.011957,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063521,           0.0063521,            0.039852
                 111,            0.059257,            0.082078,            0.014159,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006404,            0.006404,            0.039304
                 112,            0.060524,             0.08571,            0.013161,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0064558,           0.0064558,            0.038756
                 113,             0.06049,            0.088385,            0.013153,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0065075,           0.0065075,            0.038207
                 114,            0.059541,            0.084811,            0.013757,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0065589,           0.0065589,            0.037659
                 115,            0.060201,            0.090545,            0.012349,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066103,           0.0066103,             0.03711
                 116,             0.06201,            0.084376,            0.012557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066615,           0.0066615,            0.036561
                 117,            0.061504,            0.082546,            0.013646,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067125,           0.0067125,            0.036013
                 118,            0.059688,            0.089908,            0.012295,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0067634,           0.0067634,            0.035463
                 119,            0.060504,            0.079847,            0.013774,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068142,           0.0068142,            0.034914
                 120,            0.062388,             0.08352,            0.012372,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068648,           0.0068648,            0.034365
                 121,            0.062117,            0.081044,            0.013289,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069152,           0.0069152,            0.033815
                 122,            0.060372,            0.080512,            0.012496,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069655,           0.0069655,            0.033266
                 123,            0.060459,            0.079391,            0.013269,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070156,           0.0070156,            0.032716
                 124,            0.057468,            0.080927,              0.0135,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070656,           0.0070656,            0.032166
                 125,            0.057693,            0.086443,            0.012513,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071154,           0.0071154,            0.031615
                 126,            0.060075,            0.085791,            0.012491,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071651,           0.0071651,            0.031065
                 127,            0.059027,            0.085251,            0.012496,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072146,           0.0072146,            0.030515
                 128,            0.058392,            0.099172,            0.011312,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007264,            0.007264,            0.029964
                 129,            0.059739,            0.087061,            0.012066,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073132,           0.0073132,            0.029413
                 130,            0.058757,            0.087102,            0.011622,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073622,           0.0073622,            0.028862
                 131,            0.057805,            0.094772,            0.012053,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007411,            0.007411,            0.028311
                 132,            0.058026,            0.081957,            0.012472,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074597,           0.0074597,             0.02776
                 133,            0.058129,            0.086079,             0.01217,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0075083,           0.0075083,            0.027208
                 134,            0.060476,            0.091435,            0.012545,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0075566,           0.0075566,            0.026657
                 135,            0.059396,            0.077865,            0.012568,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076048,           0.0076048,            0.026105
                 136,            0.056953,            0.080359,            0.013408,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076529,           0.0076529,            0.025553
                 137,            0.059462,             0.09109,            0.013491,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077007,           0.0077007,            0.025001
                 138,            0.060323,            0.086014,            0.012031,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077484,           0.0077484,            0.024448
                 139,            0.058943,             0.07979,            0.014067,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007796,            0.007796,            0.023896
                 140,            0.058626,            0.084448,             0.01165,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078433,           0.0078433,            0.023343
                 141,            0.059834,            0.088568,            0.012416,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078905,           0.0078905,             0.02279
                 142,            0.058849,            0.089906,            0.011914,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079375,           0.0079375,            0.022237
                 143,            0.058667,            0.086823,            0.013004,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079843,           0.0079843,            0.021684
                 144,            0.060112,            0.082273,            0.013842,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008031,            0.008031,            0.021131
                 145,            0.055587,            0.079519,            0.012526,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080774,           0.0080774,            0.020577
                 146,            0.059209,            0.084957,            0.013388,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081237,           0.0081237,            0.020024
                 147,            0.057242,            0.083206,            0.012351,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081698,           0.0081698,             0.01947
                 148,            0.058411,            0.076241,            0.010732,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082158,           0.0082158,            0.018916
                 149,            0.057691,            0.084328,            0.011631,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082615,           0.0082615,            0.018362
                 150,            0.056965,            0.079368,             0.01086,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083071,           0.0083071,            0.017807
                 151,             0.06056,            0.080644,            0.012311,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083525,           0.0083525,            0.017253
                 152,            0.058439,            0.078401,            0.012726,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083977,           0.0083977,            0.016698
