               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  62,            0.035524,            0.076513,            0.006908,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003535,            0.003535,            0.065835
                  63,            0.034279,            0.069136,           0.0061941,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035837,           0.0035837,            0.065284
                  64,            0.035618,            0.082297,            0.006938,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003632,            0.003632,            0.064732
                  65,            0.035119,            0.073354,           0.0063107,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00368,             0.00368,             0.06418
                  66,            0.037039,            0.073155,           0.0057197,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037276,           0.0037276,            0.063628
                  67,            0.035879,            0.079987,           0.0075793,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037748,           0.0037748,            0.063075
                  68,            0.035923,            0.076972,           0.0070522,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038217,           0.0038217,            0.062522
                  69,            0.035981,            0.077268,           0.0068452,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038682,           0.0038682,            0.061968
                  70,             0.03456,            0.072914,           0.0066502,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039143,           0.0039143,            0.061414
                  71,            0.033931,            0.071514,           0.0085488,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039601,           0.0039601,             0.06086
                  72,            0.037492,            0.083727,            0.009211,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040054,           0.0040054,            0.060305
                  73,            0.034324,            0.070786,           0.0063597,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040504,           0.0040504,             0.05975
                  74,            0.038479,            0.078867,           0.0074322,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004095,            0.004095,            0.059195
