               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 123,              0.0608,            0.066556,            0.013907,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087969,           0.0087969,           0.0087969
                 124,            0.058362,            0.063438,            0.012503,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087781,           0.0087781,           0.0087781
                 125,            0.058925,            0.065178,            0.013323,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087591,           0.0087591,           0.0087591
                 126,             0.05816,            0.067225,            0.012237,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00874,             0.00874,             0.00874
                 127,            0.059617,            0.065549,            0.012969,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087208,           0.0087208,           0.0087208
                 128,            0.060255,            0.067866,            0.012831,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0087014,           0.0087014,           0.0087014
                 129,            0.058846,            0.065661,            0.012619,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008682,            0.008682,            0.008682
                 130,            0.058995,            0.066213,            0.012626,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0086624,           0.0086624,           0.0086624
                 131,            0.060698,             0.06503,            0.012501,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0086427,           0.0086427,           0.0086427
                 132,            0.060755,             0.06431,            0.012885,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0086229,           0.0086229,           0.0086229
                 133,            0.058719,            0.066628,            0.012411,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0086029,           0.0086029,           0.0086029
                 134,            0.060038,            0.065831,            0.012638,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085829,           0.0085829,           0.0085829
                 135,            0.060213,            0.072191,            0.013275,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085627,           0.0085627,           0.0085627
                 136,            0.059203,            0.063511,            0.012978,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085424,           0.0085424,           0.0085424
                 137,            0.058358,            0.064544,            0.011964,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008522,            0.008522,            0.008522
                 138,            0.059391,            0.072027,            0.013084,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0085015,           0.0085015,           0.0085015
                 139,            0.057656,            0.064715,            0.012667,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084809,           0.0084809,           0.0084809
                 140,            0.058675,            0.064561,             0.01253,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084601,           0.0084601,           0.0084601
                 141,            0.058514,             0.06664,            0.012463,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084393,           0.0084393,           0.0084393
                 142,            0.059025,            0.066225,            0.013868,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084183,           0.0084183,           0.0084183
                 143,            0.058759,            0.065407,            0.012202,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083972,           0.0083972,           0.0083972
                 144,            0.058471,            0.062438,            0.012825,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083761,           0.0083761,           0.0083761
                 145,            0.058206,            0.065369,            0.012473,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083548,           0.0083548,           0.0083548
                 146,            0.058708,            0.069352,            0.012662,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083334,           0.0083334,           0.0083334
                 147,            0.058226,            0.066097,            0.012031,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083119,           0.0083119,           0.0083119
                 148,            0.059121,            0.067323,            0.013906,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082903,           0.0082903,           0.0082903
                 149,            0.059555,              0.0654,            0.013469,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082685,           0.0082685,           0.0082685
                 150,            0.059385,            0.068446,            0.012482,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082467,           0.0082467,           0.0082467
                 151,            0.060134,            0.067037,            0.012591,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082248,           0.0082248,           0.0082248
                 152,            0.060189,            0.064765,            0.012456,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0082028,           0.0082028,           0.0082028
                 153,            0.058562,            0.065459,            0.012312,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081806,           0.0081806,           0.0081806
                 154,            0.058311,            0.063883,            0.013209,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081584,           0.0081584,           0.0081584
                 155,            0.058998,            0.066223,            0.012763,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081361,           0.0081361,           0.0081361
                 156,            0.059606,            0.068679,            0.012674,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081137,           0.0081137,           0.0081137
                 157,            0.058025,            0.066171,            0.013556,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080911,           0.0080911,           0.0080911
                 158,             0.05733,            0.063291,            0.012275,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080685,           0.0080685,           0.0080685
                 159,            0.059111,            0.063533,            0.013154,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080458,           0.0080458,           0.0080458
                 160,            0.057482,             0.06389,            0.011487,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008023,            0.008023,            0.008023
                 161,            0.057781,            0.065304,            0.013753,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0080001,           0.0080001,           0.0080001
                 162,             0.05691,            0.065122,            0.011955,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079771,           0.0079771,           0.0079771
                 163,            0.057787,            0.067424,            0.013163,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007954,            0.007954,            0.007954
                 164,            0.056239,            0.061122,            0.013324,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079308,           0.0079308,           0.0079308
                 165,            0.058301,            0.065622,            0.011839,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079075,           0.0079075,           0.0079075
                 166,            0.056394,            0.061186,            0.012365,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078841,           0.0078841,           0.0078841
                 167,            0.058886,            0.064678,            0.012564,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078607,           0.0078607,           0.0078607
                 168,            0.060043,             0.06901,            0.012782,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078371,           0.0078371,           0.0078371
                 169,            0.058288,             0.06637,            0.012672,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0078135,           0.0078135,           0.0078135
                 170,            0.058656,            0.066514,            0.012841,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077897,           0.0077897,           0.0077897
                 171,            0.057262,            0.064334,             0.01216,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0077659,           0.0077659,           0.0077659
                 172,            0.058011,            0.063249,            0.012394,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007742,            0.007742,            0.007742
                 173,            0.058399,            0.069377,            0.011807,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007718,            0.007718,            0.007718
                 174,            0.056866,            0.066139,            0.012994,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007694,            0.007694,            0.007694
                 175,            0.056584,             0.06194,            0.012688,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076698,           0.0076698,           0.0076698
                 176,            0.056377,            0.063956,            0.012021,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076456,           0.0076456,           0.0076456
                 177,            0.055933,            0.061801,            0.012242,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0076213,           0.0076213,           0.0076213
                 178,            0.058347,            0.069253,            0.011959,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0075969,           0.0075969,           0.0075969
                 179,             0.05604,            0.063683,            0.011863,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0075724,           0.0075724,           0.0075724
                 180,            0.057547,            0.065814,            0.011366,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0075479,           0.0075479,           0.0075479
                 181,            0.058012,            0.064066,            0.011887,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0075233,           0.0075233,           0.0075233
                 182,            0.058336,            0.070244,            0.011865,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074985,           0.0074985,           0.0074985
                 183,            0.056692,            0.062311,            0.011638,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074738,           0.0074738,           0.0074738
                 184,            0.057056,            0.063853,            0.011166,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074489,           0.0074489,           0.0074489
                 185,            0.057065,            0.064434,            0.012725,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007424,            0.007424,            0.007424
                 186,            0.058207,            0.067177,            0.012099,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007399,            0.007399,            0.007399
                 187,            0.057294,            0.063776,            0.012626,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073739,           0.0073739,           0.0073739
                 188,            0.056705,            0.063745,            0.012967,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073488,           0.0073488,           0.0073488
                 189,            0.057051,            0.065719,            0.012263,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0073236,           0.0073236,           0.0073236
                 190,            0.057592,            0.063399,            0.013111,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072983,           0.0072983,           0.0072983
                 191,            0.057557,            0.063063,            0.011632,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007273,            0.007273,            0.007273
                 192,            0.056682,             0.06494,            0.012167,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072476,           0.0072476,           0.0072476
                 193,            0.056951,            0.064955,             0.01163,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072221,           0.0072221,           0.0072221
